family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
3712,84,80,1,23,89,15,19,6,20,25,3
3713,75,22,24,87,21,84,1,96,18,43,2
3714,66,59,21,15,25,45,1,3,40,31,2
3715,54,66,4,64,33,12,13,61,88,31,2
3716,27,95,82,1,81,87,78,58,20,66,5
3717,90,1,94,54,5,55,58,88,43,10,2
3718,75,62,81,50,95,4,25,74,6,24,2
3719,56,18,6,8,89,59,83,32,54,10,2
3720,74,95,54,28,52,67,1,9,44,62,3
3721,89,1,41,37,61,22,39,93,18,13,2
3722,45,11,67,28,1,9,47,48,59,68,5
3723,81,37,24,89,1,9,86,95,55,45,3
3724,37,17,13,42,12,56,61,73,47,16,4
3725,1,33,12,23,24,9,73,4,8,69,4
3726,19,1,47,5,51,67,45,10,48,54,3
3727,39,37,36,100,11,67,24,27,19,31,7
3728,17,45,33,12,55,87,63,35,5,37,3
3729,46,31,1,40,19,94,21,90,26,50,7
3730,1,56,18,46,97,38,96,53,34,40,4
3731,3,26,38,97,22,44,81,52,40,6,5
3732,15,68,50,48,5,39,27,14,1,58,4
3733,1,59,38,32,6,100,19,81,80,94,4
3734,61,88,7,3,1,58,28,67,5,17,6
3735,19,95,81,90,11,97,27,24,96,5,8
3736,80,61,24,47,81,32,53,40,6,21,4
3737,4,96,1,41,6,100,11,33,89,76,5
3738,47,1,19,16,7,66,24,33,11,52,8
3739,45,24,20,59,55,1,5,67,4,33,7
3740,1,96,75,72,40,58,22,26,4,25,7
3741,5,18,13,1,28,32,60,26,68,27,3
3742,11,46,33,18,62,60,87,94,92,80,4
3743,12,78,52,27,16,54,56,97,10,28,4
3744,1,94,17,13,53,12,80,69,45,3,6
3745,54,7,89,66,11,18,25,75,23,94,5
3746,20,52,5,85,33,14,60,3,10,1,5
3747,1,3,15,23,52,63,61,19,9,17,3
3748,70,19,9,54,26,1,82,78,17,39,4
3749,94,6,26,25,32,1,87,31,89,82,2
3750,14,59,33,46,26,96,67,74,55,3,4
3751,53,25,31,24,10,65,57,59,75,47,2
3752,80,10,31,17,1,19,75,61,39,2,7
3753,71,64,42,53,3,16,1,46,23,17,2
3754,68,1,87,18,19,30,25,17,7,94,3
3755,29,61,14,89,73,1,74,46,96,31,4
3756,68,18,7,56,95,77,66,35,14,48,3
3757,52,74,95,36,8,66,34,1,11,48,7
3758,52,65,25,19,89,26,82,1,35,58,5
3759,24,4,66,9,31,1,10,87,59,89,2
3760,39,66,95,13,33,4,46,67,47,54,2
3761,7,33,18,19,50,5,24,68,96,20,3
3762,9,4,28,86,81,95,94,24,74,14,3
3763,44,1,33,17,21,31,12,4,61,11,2
3764,24,2,46,33,70,1,12,17,85,9,6
3765,5,87,50,95,75,59,91,13,18,19,4
3766,31,75,48,47,59,15,7,60,88,6,2
3767,59,74,96,1,80,67,45,11,58,87,4
3768,95,32,87,79,60,18,14,11,46,26,4
3769,1,66,34,73,17,95,43,14,10,31,5
3770,47,45,74,3,20,10,65,39,53,85,3
3771,14,18,95,17,55,1,46,87,11,62,4
3772,23,33,54,40,15,66,49,68,74,12,3
3773,14,22,11,44,20,54,50,3,59,83,2
3774,38,74,24,53,73,61,17,8,47,33,5
3775,47,39,66,68,88,11,54,71,51,22,2
3776,54,46,66,80,34,21,12,40,29,73,5
3777,12,77,96,20,75,15,38,56,30,10,3
3778,84,39,63,96,18,61,14,40,55,1,5
3779,12,47,13,18,83,34,10,26,40,39,2
3780,3,45,15,1,39,82,60,52,24,23,5
3781,40,48,24,29,35,28,26,71,97,22,5
3782,1,45,5,19,17,89,50,33,9,53,3
3783,68,84,4,44,33,28,24,38,43,10,8
3784,39,19,53,8,89,14,3,24,17,25,2
3785,72,68,22,41,19,7,18,89,82,6,3
3786,24,81,59,11,66,75,7,34,100,33,3
3787,38,73,7,87,61,95,98,36,13,80,4
3788,32,87,21,47,1,89,19,4,10,17,6
3789,96,74,59,38,31,94,80,66,39,18,5
3790,94,82,75,25,20,42,10,1,19,65,8
3791,47,94,73,1,67,79,27,16,45,18,3
3792,27,23,45,66,37,1,43,57,33,39,3
3793,74,94,80,82,41,54,4,89,100,57,2
3794,11,40,88,47,12,31,75,1,29,39,5
3795,1,17,12,53,95,18,28,37,55,15,5
3796,61,1,66,47,19,17,38,11,3,14,8
3797,33,50,1,67,16,21,53,59,8,19,4
3798,54,95,9,8,52,31,74,1,61,27,2
3799,15,16,67,24,80,52,75,59,17,87,3
3800,23,74,80,19,3,14,5,12,100,46,4
3801,50,52,23,44,45,7,96,18,47,8,6
3802,12,3,73,68,38,31,25,54,74,75,6
3803,19,89,38,80,24,71,66,95,37,9,4
3804,95,18,81,68,66,73,24,50,42,31,7
3805,18,67,95,81,22,68,92,4,10,11,4
3806,45,17,55,11,1,24,54,71,53,10,4
3807,68,73,53,31,81,12,80,40,4,59,2
3808,17,66,33,72,1,56,45,15,71,32,4
3809,94,2,54,19,5,88,33,4,53,38,6
3810,24,16,2,61,45,11,17,44,36,5,5
3811,75,10,80,39,1,3,89,26,24,45,4
3812,26,11,1,95,96,25,39,71,4,40,7
3813,20,25,49,38,1,4,10,45,61,19,4
3814,26,12,4,25,3,33,38,17,8,1,4
3815,33,38,62,1,40,59,23,7,37,5,3
3816,25,89,75,54,67,33,81,46,1,70,5
3817,38,29,68,88,19,15,17,26,27,11,2
3818,94,52,33,16,76,60,27,75,15,38,5
3819,94,81,88,59,69,86,1,17,68,18,3
3820,30,89,24,1,17,45,82,4,75,59,5
3821,43,20,4,83,27,87,12,67,38,53,2
3822,73,81,1,29,21,31,14,33,3,26,5
3823,40,4,1,48,41,91,69,17,11,61,4
3824,17,1,35,24,25,40,33,55,57,16,3
3825,18,12,45,66,5,96,1,58,88,4,4
3826,27,12,38,96,1,19,3,26,81,73,3
3827,54,1,31,62,11,64,52,66,19,67,2
3828,54,59,47,3,75,4,96,45,76,79,5
3829,28,86,22,18,83,82,3,45,8,60,4
3830,79,69,81,17,32,12,15,24,9,7,2
3831,15,89,1,40,61,97,81,24,82,46,3
3832,45,1,27,40,96,46,66,86,31,6,7
3833,26,11,20,13,40,34,18,42,67,4,4
3834,25,35,21,43,18,64,59,46,81,96,5
3835,1,18,28,16,29,3,64,60,56,39,4
3836,42,29,23,5,34,63,75,59,48,4,5
3837,73,40,11,46,95,7,74,60,4,75,4
3838,90,39,94,1,95,81,38,96,87,89,5
3839,48,4,45,3,82,74,86,71,12,25,5
3840,56,50,12,42,75,29,52,3,74,32,3
3841,68,4,53,19,29,43,11,66,88,17,2
3842,13,8,25,1,73,21,12,40,60,39,3
3843,52,64,82,96,25,26,43,4,40,19,5
3844,4,44,28,80,33,46,32,16,10,47,4
3845,98,53,32,94,16,5,4,1,96,41,6
3846,84,11,38,52,31,83,54,30,28,10,5
3847,1,46,45,96,25,29,66,80,3,6,3
3848,53,78,24,28,1,59,4,7,61,81,3
3849,59,88,23,18,80,1,40,31,26,5,3
3850,24,10,1,11,33,22,45,67,59,63,4
3851,61,41,1,46,47,11,68,15,23,17,4
3852,12,40,5,69,75,52,45,1,11,100,3
3853,22,60,42,67,59,68,38,29,39,13,3
3854,1,39,92,11,54,97,9,43,96,6,4
3855,53,41,75,60,30,58,89,80,21,2,3
3856,19,59,10,75,53,35,28,17,92,40,2
3857,12,1,68,66,88,22,2,10,39,8,5
3858,31,46,1,33,62,54,87,11,9,4,3
3859,19,27,4,17,44,21,46,8,94,6,5
3860,86,80,5,1,39,13,67,4,45,27,7
3861,49,60,10,61,46,35,1,12,40,39,6
3862,19,44,60,68,17,11,61,27,15,26,4
3863,12,1,18,17,100,81,38,94,59,40,4
3864,34,81,39,29,3,11,52,18,13,33,5
3865,1,31,59,28,22,29,75,33,52,12,5
3866,86,74,10,61,3,68,1,82,33,94,5
3867,7,20,14,6,80,76,29,5,13,99,3
3868,34,81,66,38,30,53,84,20,1,21,5
3869,59,18,47,41,40,25,34,12,1,52,3
3870,3,75,26,1,11,19,53,5,55,32,5
3871,46,5,21,67,56,55,32,74,73,79,2
3872,16,61,67,40,45,75,30,81,96,55,3
3873,23,39,53,82,29,40,10,2,37,52,6
3874,58,4,40,84,19,28,81,1,15,52,4
3875,19,3,96,47,26,17,34,89,32,21,4
3876,66,76,38,32,1,52,12,55,96,80,6
3877,57,17,7,83,96,59,10,89,53,16,7
3878,61,32,17,4,11,10,62,82,97,89,7
3879,2,50,74,62,81,11,54,82,61,31,5
3880,89,18,96,95,61,48,4,12,56,82,4
3881,87,34,29,4,21,67,3,15,73,32,6
3882,12,42,16,1,25,5,96,38,90,19,2
3883,17,47,18,66,45,29,1,19,42,30,5
3884,25,1,70,17,4,75,54,16,66,38,3
3885,34,20,1,38,11,82,36,52,25,4,2
3886,47,18,55,73,15,86,32,69,19,16,7
3887,52,67,17,80,42,45,24,92,1,34,3
3888,17,89,45,47,32,31,28,73,24,88,2
3889,39,88,4,59,52,25,1,81,68,60,5
3890,53,17,81,31,76,12,61,85,88,47,8
3891,10,32,92,100,60,82,1,19,85,30,8
3892,56,1,36,75,4,61,59,25,23,24,8
3893,32,24,22,17,55,26,59,25,18,47,3
3894,17,87,11,88,26,12,51,1,48,30,7
3895,53,45,44,72,33,26,42,60,25,79,4
3896,11,5,14,93,25,46,38,13,75,17,3
3897,22,66,68,26,98,18,35,17,1,32,5
3898,47,4,82,81,49,31,48,43,11,3,4
3899,12,40,87,25,68,33,27,47,34,53,3
3900,95,52,17,21,20,68,1,65,47,23,4
3901,29,23,67,47,59,25,1,71,66,57,3
3902,100,33,12,43,25,75,10,31,88,13,5
3903,53,24,60,3,46,39,6,74,47,16,5
3904,54,53,12,18,39,79,87,30,24,22,3
3905,14,1,35,21,4,27,45,8,18,95,5
3906,26,25,6,52,60,12,81,93,74,35,6
3907,1,5,82,10,68,23,40,54,4,7,6
3908,31,75,100,4,37,48,27,39,22,40,3
3909,26,25,18,3,88,61,20,77,59,40,7
3910,66,48,73,1,39,2,38,19,96,60,6
3911,39,52,40,51,31,73,19,16,74,1,3
3912,44,40,27,74,25,61,73,12,15,19,5
3913,59,82,91,10,73,19,94,54,96,11,7
3914,12,45,1,73,62,18,100,13,21,29,3
3915,81,33,44,87,76,73,75,21,46,80,2
3916,2,52,23,96,35,89,21,19,3,25,5
3917,28,34,17,80,81,5,24,3,1,68,4
3918,4,54,39,16,81,32,38,33,44,61,2
3919,1,47,2,60,95,81,23,8,45,89,5
3920,1,19,49,21,33,37,29,6,23,54,5
3921,87,1,5,53,38,88,18,39,46,77,7
3922,31,81,24,1,17,28,25,94,14,47,6
3923,25,67,24,45,60,9,56,31,80,11,3
3924,11,12,1,8,98,67,59,33,19,10,4
3925,46,33,52,67,49,18,88,30,1,66,7
3926,21,75,31,35,45,22,39,89,46,47,3
3927,24,87,7,47,46,48,25,14,13,33,5
3928,99,20,18,10,74,43,94,19,12,33,5
3929,19,68,54,26,47,3,83,61,1,60,3
3930,89,75,94,47,10,96,1,38,73,19,6
3931,96,12,83,18,1,26,82,95,59,54,3
3932,28,80,32,2,24,52,96,88,73,25,2
3933,90,96,2,45,18,28,66,50,80,68,2
3934,1,26,67,53,74,82,24,57,95,25,2
3935,75,46,1,40,17,67,69,35,27,70,5
3936,95,39,1,96,89,24,54,13,2,33,3
3937,71,79,66,47,13,29,14,24,1,80,7
3938,59,29,9,95,19,28,7,25,50,94,5
3939,80,1,18,52,67,22,10,15,81,88,2
3940,82,12,33,57,28,1,20,60,15,94,7
3941,60,29,21,81,18,31,89,19,4,86,7
3942,11,31,32,46,27,24,73,80,1,5,5
3943,63,4,73,21,67,29,14,6,3,1,3
3944,11,5,92,15,27,74,17,33,45,81,6
3945,33,32,82,88,61,17,12,21,81,24,4
3946,50,18,95,32,58,4,69,98,66,8,2
3947,67,80,20,16,18,31,4,1,27,75,5
3948,21,12,17,1,71,53,57,39,80,35,3
3949,31,12,40,25,52,24,94,19,1,21,6
3950,95,88,31,75,90,19,28,39,94,44,3
3951,74,1,88,11,34,67,68,86,7,54,7
3952,62,1,16,60,66,74,11,29,45,67,6
3953,3,5,73,94,12,82,59,8,38,19,3
3954,1,37,94,22,17,10,59,68,23,18,7
3955,73,18,12,66,1,19,26,14,25,81,3
3956,54,81,32,31,18,26,33,36,3,39,2
3957,73,38,22,16,66,46,20,80,40,74,2
3958,39,87,88,16,19,24,74,94,59,68,5
3959,4,18,19,40,1,8,17,28,41,32,4
3960,31,60,89,40,67,1,19,48,58,33,3
3961,60,40,78,27,1,18,100,25,10,82,4
3962,19,18,74,33,31,52,9,57,88,38,6
3963,19,48,45,52,80,49,64,3,5,10,5
3964,60,17,88,67,82,45,4,46,12,18,4
3965,31,24,5,1,52,25,67,39,47,9,6
3966,16,25,99,10,11,66,30,4,5,3,6
3967,45,60,17,6,26,74,10,22,40,89,2
3968,32,20,82,34,18,25,19,1,66,99,4
3969,1,42,46,10,4,3,59,60,8,27,3
3970,33,89,75,1,32,57,4,10,12,78,2
3971,52,39,11,40,45,68,19,74,54,56,4
3972,46,37,82,13,47,96,32,80,19,100,5
3973,31,59,11,5,1,17,24,26,12,43,4
3974,19,88,59,68,3,30,26,38,72,5,2
3975,53,47,58,1,4,43,11,19,93,26,3
3976,34,66,18,52,21,25,61,80,60,14,4
3977,20,30,79,53,35,93,46,54,89,11,4
3978,45,11,3,46,77,82,1,17,75,57,8
3979,45,16,94,39,73,41,80,10,60,61,4
3980,42,26,13,17,1,40,10,18,67,94,4
3981,12,53,47,42,41,45,43,34,66,38,4
3982,7,14,5,21,37,74,31,73,28,1,3
3983,32,81,52,73,5,12,96,26,60,39,7
3984,1,94,12,29,74,18,40,28,35,71,4
3985,74,1,39,45,80,77,56,68,37,33,6
3986,3,46,43,45,38,74,40,12,1,81,3
3987,26,39,69,54,47,12,33,25,73,10,4
3988,1,2,13,29,3,38,27,6,25,12,6
3989,41,61,14,38,21,52,36,45,25,80,5
3990,94,67,1,17,71,23,26,27,57,45,4
3991,44,39,16,73,82,40,29,52,17,8,4
3992,95,42,26,14,96,18,7,85,1,4,5
3993,68,96,5,1,44,47,89,31,10,29,8
3994,25,52,33,1,59,87,81,19,11,32,6
3995,27,3,26,74,94,58,59,1,88,9,7
3996,3,30,1,82,41,12,44,49,61,27,6
3997,24,10,38,59,96,19,27,39,82,72,2
3998,2,80,44,8,30,38,1,66,10,98,3
3999,3,39,94,1,15,73,66,32,45,71,4
4000,49,44,45,21,87,10,59,94,60,8,6
4001,20,46,47,39,52,97,13,1,34,25,4
4002,24,10,26,56,37,32,25,5,40,21,6
4003,1,46,99,20,53,5,52,82,29,27,3
4004,52,16,4,87,1,64,11,71,46,49,6
4005,91,81,60,1,32,94,8,87,61,25,4
4006,81,60,47,68,49,41,1,87,74,66,2
4007,54,88,45,63,87,56,5,35,46,53,2
4008,11,58,27,59,13,79,52,82,21,53,4
4009,35,10,29,27,25,30,23,95,3,19,2
4010,83,32,86,19,46,95,53,59,42,12,6
4011,68,26,17,9,81,33,77,24,52,80,6
4012,37,31,53,1,19,21,44,16,5,24,3
4013,41,31,29,10,96,34,40,1,59,3,5
4014,6,20,71,13,88,40,87,59,84,74,5
4015,61,14,54,17,13,3,32,8,41,58,5
4016,3,31,96,1,15,38,28,24,4,34,4
4017,24,17,60,32,68,91,1,71,4,23,3
4018,25,20,4,32,39,54,12,5,61,66,5
4019,12,39,23,29,51,45,1,5,52,6,8
4020,31,26,66,32,10,4,87,47,73,82,7
4021,20,71,2,59,23,24,30,94,89,81,6
4022,29,98,16,1,80,23,82,12,18,40,3
4023,52,67,48,65,24,4,85,98,1,95,5
4024,29,17,45,82,6,32,48,33,14,24,8
4025,55,94,1,25,26,24,61,16,64,77,3
4026,38,24,75,35,20,74,98,25,10,3,4
4027,1,51,3,31,95,5,62,17,41,25,6
4028,80,31,32,20,1,39,74,4,68,21,5
4029,59,89,49,74,13,15,10,1,5,88,5
4030,36,59,42,51,19,28,12,81,82,10,5
4031,64,24,25,38,14,42,95,31,65,100,2
4032,88,56,39,16,32,47,61,67,3,60,6
4033,22,32,54,96,25,57,74,39,35,40,4
4034,61,39,53,45,74,1,46,8,40,16,4
4035,5,40,8,10,25,61,44,1,95,74,7
4036,67,14,97,1,24,56,40,12,31,64,6
4037,70,38,25,51,67,1,31,24,34,40,5
4038,95,17,3,87,26,25,53,29,1,54,3
4039,38,88,79,15,66,3,59,24,58,10,3
4040,26,18,31,54,1,4,10,86,74,67,4
4041,75,20,78,98,12,54,38,17,32,45,5
4042,11,34,26,29,47,95,80,32,94,1,4
4043,81,5,27,96,75,2,79,67,59,1,2
4044,68,24,46,33,31,20,19,75,47,86,5
4045,96,94,35,1,61,78,18,26,27,2,4
4046,16,95,80,87,33,63,82,41,42,18,2
4047,37,33,25,30,6,13,10,4,54,31,2
4048,84,50,46,8,17,94,95,19,1,5,4
4049,66,40,78,19,1,100,87,94,53,34,4
4050,1,80,45,52,54,82,13,59,4,65,4
4051,40,52,10,15,13,82,42,5,95,1,5
4052,21,73,87,31,1,3,40,52,89,50,2
4053,8,15,9,53,5,54,37,38,10,3,5
4054,79,26,31,34,52,60,21,96,87,44,3
4055,20,87,89,73,8,10,31,67,19,39,4
4056,74,11,35,30,25,20,32,16,60,46,4
4057,33,4,61,25,56,1,81,60,47,24,2
4058,34,42,39,56,18,15,16,80,40,71,4
4059,4,14,96,60,12,7,3,10,1,46,6
4060,26,68,95,53,70,8,1,14,33,88,3
4061,39,14,8,43,33,17,58,10,19,1,4
4062,25,61,5,81,75,1,95,29,18,3,2
4063,1,98,38,40,61,3,26,17,4,35,3
4064,24,25,43,31,42,81,11,5,30,75,2
4065,1,33,16,95,67,18,11,38,74,22,7
4066,8,21,3,59,47,35,42,26,34,2,6
4067,3,1,61,35,52,53,75,57,28,20,4
4068,31,42,32,54,81,48,41,24,34,17,5
4069,56,3,9,4,75,85,88,13,21,1,2
4070,67,1,4,19,35,87,94,82,47,89,4
4071,45,1,31,89,4,56,74,75,10,20,4
4072,33,46,6,80,45,2,60,26,87,11,5
4073,89,20,10,46,1,31,15,9,34,66,2
4074,80,56,25,46,19,76,1,11,87,31,2
4075,4,45,15,66,74,93,1,24,92,41,3
4076,5,39,32,11,24,31,26,59,60,38,3
4077,33,18,19,88,68,89,72,32,66,78,3
4078,1,75,95,77,13,94,54,46,26,15,5
4079,17,1,10,34,26,67,57,90,54,59,4
4080,4,58,52,11,12,3,1,67,45,9,4
4081,100,11,7,14,24,61,95,1,12,26,3
4082,24,89,88,39,38,3,76,25,9,12,5
4083,1,8,40,46,45,24,92,87,2,17,3
4084,87,26,79,8,88,99,63,28,11,24,3
4085,44,33,12,24,19,32,17,18,25,31,4
4086,27,97,53,80,2,46,64,3,40,91,3
4087,61,58,68,74,25,5,24,19,4,23,4
4088,11,87,6,33,16,23,22,88,54,28,3
4089,44,95,33,18,60,3,40,1,83,85,5
4090,47,30,35,17,10,19,29,87,3,70,4
4091,88,52,74,65,34,50,47,24,26,95,8
4092,37,54,33,8,47,45,31,17,46,39,3
4093,81,39,95,14,17,70,24,53,67,13,4
4094,5,84,33,12,55,19,18,59,40,75,5
4095,82,3,53,28,18,54,29,33,27,7,3
4096,78,16,33,37,40,67,59,54,5,28,3
4097,99,25,82,39,21,15,48,88,31,22,4
4098,4,31,85,26,39,10,11,75,38,98,2
4099,12,66,46,32,52,87,40,19,38,23,3
4100,17,33,64,1,59,88,19,47,68,73,4
4101,11,7,47,18,51,40,88,6,24,87,7
4102,27,59,5,35,1,66,3,87,26,46,5
4103,81,54,10,9,75,20,3,53,87,1,4
4104,39,8,49,66,32,55,53,59,74,31,4
4105,7,28,43,89,4,26,73,17,45,78,2
4106,30,4,39,33,74,18,34,80,75,46,3
4107,22,1,88,54,33,53,36,27,52,14,2
4108,29,66,23,16,68,35,32,52,59,95,6
4109,45,44,56,86,20,18,40,64,1,39,2
4110,97,19,32,88,66,91,55,65,1,12,4
4111,98,42,89,59,7,52,81,88,38,1,4
4112,95,19,10,18,31,1,46,79,25,80,2
4113,89,67,48,40,95,81,26,52,11,12,3
4114,45,26,40,39,30,81,96,5,80,47,5
4115,95,48,39,64,53,2,11,32,59,29,2
4116,1,4,90,75,11,18,87,33,82,73,3
4117,53,49,1,82,36,17,19,47,89,41,2
4118,36,61,5,1,54,38,7,20,3,4,3
4119,56,1,95,99,60,66,33,18,61,74,4
4120,8,7,89,25,15,31,61,1,60,26,4
4121,71,55,87,98,47,24,95,26,39,15,7
4122,1,89,74,59,4,82,26,14,45,61,5
4123,73,26,24,10,68,34,15,94,39,8,4
4124,81,6,82,4,20,15,1,19,67,80,3
4125,31,22,46,18,49,17,40,45,42,1,4
4126,20,1,73,2,5,87,18,59,15,82,6
4127,1,17,61,74,45,7,36,3,4,59,7
4128,10,60,9,42,71,82,38,86,31,95,5
4129,40,26,81,4,73,3,80,59,33,16,3
4130,81,17,76,45,51,82,8,11,54,88,3
4131,90,8,14,43,15,53,28,68,46,40,5
4132,47,6,23,52,43,1,27,89,75,7,6
4133,9,4,68,57,23,18,8,47,1,40,5
4134,51,30,95,6,39,22,14,91,11,80,3
4135,27,63,68,25,10,53,1,15,29,16,2
4136,61,19,5,73,30,47,67,96,59,33,3
4137,25,43,50,26,99,10,32,9,13,14,3
4138,34,51,55,38,3,46,58,67,9,23,4
4139,33,71,34,19,3,35,46,24,47,53,4
4140,66,67,9,19,90,68,75,46,36,64,4
4141,46,88,25,65,85,3,50,35,5,9,2
4142,88,28,20,46,1,48,8,96,39,66,4
4143,25,8,49,12,33,47,74,58,81,55,4
4144,82,87,11,12,44,1,54,27,7,26,6
4145,66,58,60,25,67,73,7,59,26,21,4
4146,31,4,1,47,81,60,39,40,74,95,3
4147,38,89,33,66,52,21,1,59,25,82,7
4148,88,47,96,28,32,82,43,87,15,75,2
4149,8,4,59,78,10,1,57,54,19,41,4
4150,40,1,12,41,77,29,60,9,84,32,3
4151,73,1,4,39,71,95,32,59,3,93,3
4152,53,7,23,1,3,27,5,33,31,39,6
4153,40,11,44,33,59,16,19,36,3,61,4
4154,1,45,60,61,18,53,3,43,14,17,8
4155,79,20,88,96,14,81,73,31,46,32,3
4156,10,18,29,17,24,65,13,87,56,39,6
4157,32,10,20,33,80,45,53,34,2,52,4
4158,1,75,11,6,20,19,54,13,5,81,4
4159,22,95,94,10,25,27,80,1,67,52,4
4160,66,87,50,88,94,67,55,60,1,9,5
4161,67,75,22,95,1,99,8,45,52,34,5
4162,1,16,38,79,11,3,39,33,55,29,4
4163,80,18,20,7,31,74,67,76,53,81,2
4164,23,5,21,81,51,52,56,47,16,39,2
4165,5,1,32,2,75,61,39,17,21,82,5
4166,47,6,5,88,3,16,80,96,19,73,5
4167,73,1,59,46,4,25,15,31,13,18,6
4168,1,54,52,80,13,38,65,57,35,10,6
4169,19,7,30,9,20,61,82,38,42,2,4
4170,88,46,4,3,94,38,65,95,15,81,2
4171,71,67,91,18,12,74,52,11,49,61,4
4172,14,10,53,51,87,88,33,82,97,16,7
4173,69,39,74,88,20,1,50,33,84,19,2
4174,53,11,5,54,7,29,16,46,20,38,5
4175,24,41,67,75,53,4,88,19,1,28,3
4176,45,86,14,17,4,80,32,11,26,38,4
4177,25,59,40,67,1,24,81,52,82,69,2
4178,85,13,46,10,66,3,1,6,21,96,7
4179,48,12,81,10,89,53,67,100,59,25,3
4180,60,63,24,10,87,26,32,37,1,50,5
4181,4,15,33,11,1,9,19,6,23,73,4
4182,40,1,55,14,52,73,61,81,78,94,2
4183,17,38,89,18,1,57,80,2,24,45,2
4184,66,54,41,48,100,87,31,1,40,90,5
4185,78,39,47,99,10,11,17,80,25,14,4
4186,39,77,32,17,82,57,26,2,10,40,5
4187,33,32,1,47,39,48,15,45,11,12,7
4188,59,94,32,5,87,11,58,47,20,68,5
4189,38,46,17,92,53,80,10,75,33,3,3
4190,39,100,19,25,59,58,53,82,12,22,5
4191,1,38,3,33,31,18,50,98,19,88,2
4192,67,11,9,74,12,89,38,59,5,45,5
4193,9,16,18,20,4,7,73,44,5,74,5
4194,80,32,45,66,56,83,65,29,2,31,4
4195,52,86,29,7,84,10,17,25,66,3,3
4196,4,29,90,47,24,31,72,52,66,68,7
4197,40,7,10,12,73,38,68,1,20,66,4
4198,18,20,43,31,46,68,24,82,74,73,2
4199,19,32,69,10,80,22,7,61,1,40,4
4200,2,59,25,66,1,57,60,94,46,5,5
4201,54,89,56,1,49,33,13,66,80,19,4
4202,8,47,18,74,100,31,67,5,82,33,3
4203,81,40,32,45,60,80,39,46,3,41,4
4204,13,18,17,4,20,49,7,86,16,10,4
4205,29,24,81,75,45,82,13,10,38,87,4
4206,7,1,75,40,17,31,22,90,3,11,5
4207,22,5,12,23,11,45,55,59,71,96,4
4208,14,10,2,4,66,79,11,45,1,95,3
4209,89,87,66,8,21,1,10,56,24,18,7
4210,96,4,74,80,67,1,3,59,56,22,8
4211,86,94,4,25,21,59,80,68,1,26,2
4212,82,4,72,27,18,17,91,14,5,60,4
4213,6,96,81,26,11,13,31,69,16,10,3
4214,82,70,80,18,55,39,5,73,53,10,5
4215,54,47,45,23,1,10,60,5,96,67,4
4216,42,39,54,58,53,81,68,25,61,1,3
4217,53,94,46,45,66,25,60,89,68,1,4
4218,67,6,1,47,79,49,53,11,4,38,4
4219,11,26,54,95,1,17,87,88,73,21,6
4220,87,3,61,54,1,17,39,28,96,56,4
4221,21,53,69,38,11,94,82,1,7,88,7
4222,10,91,1,94,71,78,66,51,75,42,6
4223,40,94,1,4,30,7,18,56,38,74,4
4224,15,67,17,40,24,5,64,1,78,87,3
4225,53,33,40,1,52,60,87,84,10,73,2
4226,15,52,1,59,89,72,88,10,14,12,6
4227,26,87,22,12,62,25,40,39,20,52,6
4228,5,31,91,73,68,59,15,45,23,47,4
4229,13,21,33,90,61,56,42,26,67,24,5
4230,45,25,12,27,87,80,18,51,94,88,5
4231,14,11,67,16,81,30,26,1,80,22,4
4232,82,66,24,81,93,18,53,87,16,30,2
4233,24,1,28,8,31,64,46,87,54,45,4
4234,70,47,19,46,98,4,18,54,96,97,2
4235,68,29,46,40,32,80,47,74,26,86,4
4236,94,53,39,51,1,82,46,15,36,45,2
4237,59,19,12,18,54,48,45,51,20,1,5
4238,73,23,66,45,13,46,38,81,1,5,5
4239,1,31,12,87,57,3,21,93,35,61,2
4240,45,34,59,3,38,26,4,94,13,86,2
4241,14,1,28,49,40,87,13,30,32,19,3
4242,5,1,63,77,75,33,81,11,59,99,4
4243,88,66,52,5,59,47,3,35,18,40,3
4244,88,27,10,28,32,20,74,46,87,66,4
4245,5,17,19,1,79,39,86,47,32,80,6
4246,54,32,3,25,70,5,1,26,27,28,7
4247,1,22,26,73,20,9,16,40,75,80,2
4248,87,11,5,58,64,1,68,3,17,18,2
4249,23,44,59,1,61,73,67,96,47,94,8
4250,25,19,81,71,1,98,18,59,22,27,4
4251,28,11,70,22,68,100,95,66,1,32,8
4252,1,58,66,96,55,56,22,45,99,73,5
4253,68,11,50,32,4,53,14,46,31,61,3
4254,46,65,21,80,45,1,54,32,3,11,4
4255,76,25,88,11,82,42,19,12,30,7,5
4256,17,39,1,3,62,83,66,19,12,44,3
4257,33,2,59,18,34,4,40,73,20,8,4
4258,81,67,94,39,22,23,33,91,82,56,6
4259,10,61,54,67,46,17,13,78,75,87,5
4260,54,80,1,26,82,94,20,5,86,99,4
4261,95,5,17,24,8,55,21,74,75,45,2
4262,12,9,89,19,17,82,66,3,54,65,5
4263,59,3,24,88,53,5,32,20,39,18,2
4264,12,42,37,81,47,71,32,94,18,75,6
4265,89,59,42,81,17,58,1,61,82,60,7
4266,24,10,31,1,68,46,61,20,41,3,2
4267,18,9,26,88,24,61,10,11,2,82,7
4268,75,45,49,32,6,12,73,1,68,67,2
